1100205.0;0.0
1200203.0;3.0
1200351.0;0.0
1200393.0;0.0
1300029.0;0.0
1300060.0;0.0
1300086.0;0.0
1300102.0;0.0
1300300.0;0.5333333333333333
1300409.0;0.0
1300508.0;0.0
1300607.0;0.0
1300631.0;4.666666666666666
1300680.0;0.0
1300805.0;2.333333333333333
1300839.0;0.0
1300904.0;0.0
1301001.0;0.0
1301159.0;0.0
1301209.0;9.0
1301308.0;9.0
1301605.0;0.0
1301704.0;0.0
1301803.0;0.0
1301852.0;0.0
1301902.0;267.853058053058
1302009.0;0.0
1302108.0;0.0
1302207.0;0.0
1302306.0;0.0
1302405.0;0.0
1302504.0;2.6666666666666665
1302553.0;0.0
1302603.0;2949.668756852908
1302702.0;0.0
1302801.0;0.0
1302900.0;0.0
1303007.0;0.0
1303106.0;3.5333333333333337
1303205.0;0.0
1303304.0;0.0
1303403.0;85.56875685290315
1303601.0;0.0
1303700.0;0.0
1303809.0;0.0
1303908.0;0.0
1303957.0;0.0
1304062.0;0.0
1304104.0;96.5
1304203.0;23.0
1304237.0;0.0
1304260.0;0.0
1304302.0;0.6666666666666666
1304401.0;0.0
1500107.0;0.5
1500206.0;0.0
1500305.0;18.784526807482333
1500404.0;25.25
1500503.0;92.28929981225534
1500602.0;0.0
1500701.0;0.0
1501006.0;0.0
1501105.0;0.45
1501204.0;0.0
1501303.0;8.25
1501402.0;1643.5747673456785
1501808.0;353.3553088032644
1502004.0;0.0
1502103.0;100.08333333333333
1502509.0;1.0
1502806.0;6.25
1502855.0;0.0
1503002.0;15.572222222222225
1503101.0;92.28929981225534
1503606.0;0.0
1503903.0;16.537129537129537
1504000.0;47.83333333333333
1504208.0;0.0
1504505.0;0.35
1504604.0;90.0
1504802.0;36.51984126984128
1504901.0;47.16666666666668
1505106.0;23.530835830835834
1505205.0;3.9499999999999993
1505304.0;0.0
1505700.0;0.0
1505809.0;1.2583333333333333
1505908.0;4.371081715988459
1506005.0;92.28929981225534
1506302.0;0.0
1506401.0;0.0
1506807.0;359.34463747634476
1507706.0;0.5
1507805.0;77.19928451510232
1507904.0;0.0
1507979.0;17.405555555555562
1508084.0;0.0
1508100.0;0.0
1508308.0;0.0
1508357.0;77.19928451510232
1600279.0;2.922619047619047
1600303.0;22.328808924217828
1600600.0;107.78561718052393
1600808.0;7.868341390794762
1710706.0;0.0
2100204.0;0.0
2102903.0;0.0
2105005.0;2.0
2105104.0;0.0
2105302.0;1.0
2109403.0;0.0
2111201.0;2.0
2111300.0;0.0
2401107.0;0.0
2404408.0;0.0
2706703.0;0.0
2706802.0;0.0
2707503.0;0.0
2709202.0;0.0
2800704.0;0.0
2802403.0;0.0
2805703.0;0.0
2806404.0;0.0
2916104.0;0.0
2924405.0;0.0
2926004.0;0.0
2927408.0;1.0
2930204.0;0.0
2933208.0;0.0
2933604.0;0.0
3300100.0;0.0
3302601.0;0.0
4109500.0;0.0
4118204.0;0.0
4207205.0;0.0
4208401.0;0.0
4209409.0;0.0
4314498.0;0.0
4315602.0;0.0
4318507.0;0.0
